281,10,1
281,11,1
281,12,1
281,47,1
281,48,1
281,166,1
281,93,1
281,75,1
317,37,1
317,143,1
317,54,1
318,107,1
318,52,1
318,93,1
318,162,1
319,135,1
319,194,1
319,204,1
319,111,1
319,49,1
212,7,1
320,169,1
320,4,1
320,196,1
320,93,1
21,88,1
21,94,1
21,211,1
21,233,1
21,2,1
21,78,1
21,164,1
21,281,1
21,169,1
21,95,1
21,22,1
21,73,1
21,89,1
21,4,1
21,133,1
21,199,1
21,25,1
21,26,1
21,97,1
21,98,1
21,170,1
21,150,1
21,74,1
21,157,1
21,202,1
21,90,1
21,79,1
21,5,1
21,100,1
21,139,1
21,31,1
21,204,1
21,151,1
21,63,1
21,32,1
21,101,1
21,102,1
21,171,1
21,206,1
21,7,1
21,103,1
21,35,1
21,104,1
21,105,1
21,80,1
21,242,1
21,264,1
21,152,1
21,81,1
21,36,1
21,92,1
21,8,1
21,243,1
21,106,1
21,107,1
21,37,1
21,214,1
21,52,1
21,244,1
21,245,1
21,82,1
21,289,1
21,38,1
21,39,1
21,321,1
21,41,1
21,42,1
21,43,1
21,108,1
21,67,1
21,9,1
21,109,1
21,153,1
21,68,1
21,181,1
21,277,1
21,45,1
21,71,1
21,10,1
21,11,1
21,12,1
21,216,1
21,46,1
21,13,1
21,47,1
21,172,1
21,48,1
21,166,1
21,145,1
21,210,1
21,285,1
21,111,1
21,265,1
21,93,1
21,49,1
21,50,1
288,1,1
288,2,1
288,287,1
288,234,1
288,3,1
288,169,1
288,89,1
288,23,1
288,4,1
288,74,1
288,157,1
288,90,1
288,5,1
288,31,1
288,63,1
288,283,1
288,102,1
288,171,1
288,7,1
288,322,1
288,92,1
288,106,1
288,289,1
288,323,1
288,10,1
288,11,1
288,48,1
288,111,1
288,93,1
288,49,1
288,221,1
324,149,1
324,2,1
324,129,1
324,78,1
324,191,1
324,183,1
324,156,1
324,130,1
324,95,1
324,325,1
324,22,1
324,73,1
324,89,1
324,23,1
324,4,1
324,185,1
324,25,1
324,98,1
324,274,1
324,240,1
324,90,1
324,5,1
324,291,1
324,31,1
324,32,1
324,33,1
324,101,1
324,326,1
324,7,1
324,103,1
324,105,1
324,80,1
324,264,1
324,243,1
324,107,1
324,37,1
324,52,1
324,82,1
324,39,1
324,227,1
324,42,1
324,108,1
324,44,1
324,9,1
324,192,1
324,142,1
324,10,1
324,11,1
324,12,1
324,46,1
324,13,1
324,172,1
324,327,1
324,48,1
324,210,1
324,93,1
324,75,1
324,49,1
324,50,1
324,328,1
324,117,1
324,123,1
183,4,1
183,213,1
183,283,1
183,52,1
329,280,1
329,183,1
329,306,1
329,292,1
329,106,1
329,311,1
156,17,1
156,1,1
156,18,1
156,2,1
156,3,1
156,164,1
156,87,1
156,22,1
156,4,1
156,26,1
156,98,1
156,5,1
156,31,1
156,32,1
156,171,1
156,34,1
156,7,1
156,35,1
156,8,1
156,158,1
156,82,1
156,40,1
156,67,1
156,192,1
156,69,1
156,45,1
156,10,1
156,12,1
156,13,1
156,47,1
156,172,1
156,111,1
156,93,1
156,330,1
156,50,1
156,113,1
156,331,1
332,5,1
332,333,1
334,94,1
334,2,1
334,22,1
334,4,1
334,185,1
334,26,1
334,79,1
334,5,1
334,31,1
334,34,1
334,52,1
334,10,1
334,12,1
334,165,1
334,48,1
334,93,1
334,76,1
334,120,1
169,74,1
169,196,1
169,10,1
169,112,1
130,0,1
130,2,1
130,3,1
130,259,1
130,4,1
130,25,1
130,335,1
130,274,1
130,260,1
130,239,1
130,186,1
130,7,1
130,261,1
130,92,1
130,52,1
130,245,1
130,82,1
130,276,1
130,336,1
130,277,1
130,10,1
130,93,1
130,50,1
130,112,1
130,337,1
130,338,1
130,182,1
130,120,1
130,339,1
340,29,1
341,1,1
341,128,1
341,2,1
341,23,1
341,4,1
341,185,1
341,27,1
341,74,1
341,342,1
341,29,1
341,5,1
341,34,1
341,322,1
341,255,1
341,343,1
341,40,1
341,142,1
341,10,1
341,47,1
341,75,1
341,112,1
341,182,1
341,188,1
341,117,1
341,83,1
95,88,1
95,94,1
95,127,1
95,148,1
95,17,1
95,18,1
95,211,1
95,2,1
95,78,1
95,164,1
95,281,1
95,21,1
95,22,1
95,73,1
95,89,1
95,4,1
95,199,1
95,26,1
95,97,1
95,98,1
95,150,1
95,157,1
95,240,1
95,90,1
95,79,1
95,5,1
95,291,1
95,100,1
95,139,1
95,31,1
95,204,1
95,151,1
95,63,1
95,101,1
95,102,1
95,103,1
95,35,1
95,104,1
95,105,1
95,80,1
95,152,1
95,8,1
95,243,1
95,106,1
95,107,1
95,37,1
95,244,1
95,82,1
95,39,1
95,40,1
95,41,1
95,42,1
95,43,1
95,108,1
95,109,1
95,153,1
95,192,1
95,68,1
95,344,1
95,181,1
95,345,1
95,71,1
95,10,1
95,11,1
95,12,1
95,46,1
95,346,1
95,13,1
95,47,1
95,110,1
95,48,1
95,145,1
95,210,1
95,285,1
95,111,1
95,265,1
95,93,1
95,75,1
95,49,1
95,50,1
96,94,1
96,2,1
96,3,1
96,4,1
96,25,1
96,99,1
96,8,1
96,309,1
96,42,1
96,311,1
96,10,1
96,48,1
96,50,1
96,347,1
96,218,1
96,302,1
96,348,1
96,349,1
96,76,1
96,147,1
96,116,1
96,117,1
96,83,1
96,118,1
96,223,1
96,350,1
96,119,1
96,167,1
96,351,1
96,352,1
96,122,1
96,123,1
96,54,1
96,124,1
96,221,1
96,125,1
96,126,1
353,3,1
353,4,1
353,25,1
353,27,1
353,354,1
353,292,1
353,8,1
353,52,1
353,10,1
353,75,1
355,3,1
355,4,1
355,5,1
355,7,1
355,248,1
355,112,1
236,2,1
236,78,1
236,356,1
236,4,1
236,26,1
236,282,1
236,357,1
236,358,1
236,359,1
236,291,1
236,32,1
236,140,1
236,242,1
236,107,1
236,37,1
236,245,1
236,246,1
236,40,1
236,277,1
236,10,1
236,299,1
236,13,1
236,47,1
236,172,1
236,166,1
236,111,1
236,93,1
236,360,1
361,2,1
361,73,1
361,4,1
361,107,1
361,13,1
361,93,1
362,162,1
363,191,1
131,9,1
131,112,1
131,176,1
364,128,1
364,365,1
364,89,1
364,4,1
364,135,1
364,79,1
364,5,1
364,140,1
364,321,1
364,10,1
364,216,1
364,265,1
364,75,1
364,112,1
364,366,1
364,117,1
364,197,1
364,367,1
364,54,1
364,125,1
368,369,1
368,370,1
368,219,1
368,371,1
368,372,1
368,54,1
325,2,1
325,78,1
325,164,1
325,324,1
325,95,1
325,22,1
325,4,1
325,26,1
325,240,1
325,5,1
325,31,1
325,32,1
325,103,1
325,37,1
325,39,1
325,108,1
325,9,1
325,109,1
325,192,1
325,142,1
325,45,1
325,10,1
325,11,1
325,12,1
325,46,1
325,48,1
325,210,1
325,75,1
325,49,1
325,50,1
373,2,1
373,234,1
373,259,1
373,4,1
373,25,1
373,74,1
373,239,1
373,7,1
373,82,1
373,10,1
373,13,1
373,374,1
373,93,1
373,50,1
259,2,1
259,78,1
259,234,1
259,21,1
259,130,1
259,73,1
259,89,1
259,4,1
259,25,1
259,98,1
259,239,1
259,135,1
259,90,1
259,31,1
259,34,1
259,103,1
259,81,1
259,92,1
259,8,1
259,243,1
259,107,1
259,52,1
259,82,1
259,108,1
259,109,1
259,71,1
259,10,1
259,11,1
259,12,1
259,46,1
259,48,1
259,210,1
259,375,1
259,111,1
259,93,1
376,29,1
377,31,1
377,232,1
377,104,1
377,13,1
377,302,1
377,378,1
379,4,1
379,171,1
379,10,1
22,17,1
22,160,1
22,168,1
22,1,1
22,18,1
22,128,1
22,19,1
22,149,1
22,211,1
22,233,1
22,2,1
22,78,1
22,3,1
22,164,1
22,281,1
22,21,1
22,324,1
22,183,1
22,156,1
22,95,1
22,380,1
22,325,1
22,379,1
22,73,1
22,89,1
22,23,1
22,4,1
22,199,1
22,26,1
22,98,1
22,170,1
22,150,1
22,74,1
22,157,1
22,238,1
22,135,1
22,29,1
22,136,1
22,62,1
22,381,1
22,137,1
22,240,1
22,90,1
22,79,1
22,382,1
22,139,1
22,31,1
22,204,1
22,232,1
22,63,1
22,101,1
22,241,1
22,171,1
22,206,1
22,103,1
22,105,1
22,242,1
22,264,1
22,152,1
22,81,1
22,8,1
22,293,1
22,243,1
22,106,1
22,107,1
22,37,1
22,82,1
22,39,1
22,40,1
22,41,1
22,42,1
22,43,1
22,108,1
22,44,1
22,9,1
22,109,1
22,153,1
22,192,1
22,208,1
22,68,1
22,70,1
22,142,1
22,277,1
22,45,1
22,71,1
22,10,1
22,11,1
22,12,1
22,383,1
22,46,1
22,295,1
22,209,1
22,13,1
22,47,1
22,110,1
22,48,1
22,384,1
22,145,1
22,210,1
22,111,1
22,93,1
22,75,1
22,286,1
22,49,1
22,50,1
22,112,1
385,2,1
385,4,1
385,185,1
385,29,1
385,5,1
385,386,1
387,2,1
387,78,1
387,4,1
387,335,1
387,243,1
387,10,1
387,112,1
89,149,1
89,211,1
89,257,1
89,2,1
89,21,1
89,288,1
89,4,1
89,97,1
89,157,1
89,135,1
89,90,1
89,5,1
89,213,1
89,101,1
89,283,1
89,102,1
89,171,1
89,103,1
89,105,1
89,80,1
89,36,1
89,309,1
89,107,1
89,388,1
89,82,1
89,43,1
89,108,1
89,67,1
89,389,1
89,10,1
89,47,1
89,110,1
89,165,1
89,93,1
89,50,1
89,390,1
89,218,1
89,366,1
89,117,1
89,83,1
89,167,1
89,159,1
89,14,1
89,352,1
89,122,1
89,391,1
89,221,1
392,2,1
392,234,1
392,164,1
392,96,1
392,4,1
392,26,1
392,98,1
392,170,1
392,79,1
392,5,1
392,152,1
392,8,1
392,52,1
392,40,1
392,153,1
392,311,1
392,10,1
392,11,1
392,265,1
392,93,1
392,393,1
392,176,1
392,120,1
394,342,1
394,80,1
4,88,1
4,1,1
4,233,1
4,257,1
4,2,1
4,234,1
4,164,1
4,21,1
4,183,1
4,130,1
4,23,1
4,24,1
4,185,1
4,25,1
4,26,1
4,98,1
4,74,1
4,239,1
4,135,1
4,90,1
4,79,1
4,5,1
4,100,1
4,31,1
4,33,1
4,102,1
4,7,1
4,103,1
4,261,1
4,92,1
4,106,1
4,107,1
4,52,1
4,245,1
4,82,1
4,41,1
4,142,1
4,45,1
4,248,1
4,10,1
4,11,1
4,12,1
4,46,1
4,13,1
4,48,1
4,49,1
132,211,1
132,2,1
132,23,1
132,4,1
132,26,1
132,97,1
132,98,1
132,90,1
132,5,1
132,35,1
132,242,1
132,264,1
132,38,1
132,42,1
132,9,1
132,181,1
132,143,1
132,10,1
132,12,1
132,50,1
132,188,1
132,117,1
395,2,1
395,3,1
395,169,1
395,130,1
395,259,1
395,4,1
395,7,1
395,10,1
395,93,1
396,397,1
24,2,1
24,4,1
24,93,1
398,18,1
398,193,1
398,211,1
398,191,1
398,87,1
398,4,1
398,185,1
398,25,1
398,399,1
398,5,1
398,400,1
398,6,1
398,37,1
398,42,1
398,383,1
398,401,1
398,402,1
398,147,1
133,127,1
133,19,1
133,149,1
133,2,1
133,129,1
133,21,1
133,130,1
133,4,1
133,199,1
133,98,1
133,31,1
133,141,1
133,106,1
133,109,1
133,11,1
133,46,1
133,49,1
133,162,1
403,128,1
403,4,1
403,185,1
403,29,1
404,2,1
404,3,1
404,21,1
404,29,1
404,405,1
404,406,1
404,33,1
404,171,1
404,107,1
404,407,1
404,214,1
404,39,1
404,216,1
404,295,1
404,47,1
404,172,1
404,54,1
408,10,1
199,19,1
199,2,1
199,234,1
199,95,1
199,23,1
199,4,1
199,133,1
199,290,1
199,409,1
199,79,1
199,410,1
199,5,1
199,204,1
199,63,1
199,32,1
199,102,1
199,171,1
199,103,1
199,104,1
199,152,1
199,411,1
199,412,1
199,107,1
199,65,1
199,82,1
199,246,1
199,41,1
199,192,1
199,10,1
199,11,1
199,12,1
199,295,1
199,209,1
199,47,1
199,48,1
199,210,1
199,93,1
199,75,1
199,50,1
199,188,1
199,120,1
199,154,1
200,127,1
200,19,1
200,2,1
200,4,1
200,133,1
200,405,1
200,136,1
200,413,1
200,5,1
200,139,1
200,31,1
200,206,1
200,414,1
200,104,1
200,214,1
200,321,1
200,42,1
200,71,1
200,10,1
200,11,1
200,415,1
200,13,1
200,144,1
200,146,1
185,2,1
185,129,1
185,4,1
185,143,1
185,10,1
25,2,1
25,78,1
25,234,1
25,21,1
25,259,1
25,89,1
25,4,1
25,98,1
25,239,1
25,135,1
25,90,1
25,5,1
25,31,1
25,204,1
25,102,1
25,34,1
25,103,1
25,81,1
25,92,1
25,8,1
25,243,1
25,107,1
25,52,1
25,82,1
25,108,1
25,109,1
25,71,1
25,10,1
25,11,1
25,12,1
25,46,1
25,172,1
25,48,1
25,210,1
25,111,1
25,93,1
416,417,1
418,52,1
418,10,1
419,257,1
419,2,1
419,305,1
419,78,1
419,234,1
419,191,1
419,280,1
419,3,1
419,21,1
419,183,1
419,130,1
419,96,1
419,259,1
419,4,1
419,25,1
419,98,1
419,27,1
